"id","name","section","name_updated"
3546,Child Labor Act 1986,"141","Child Labour (Prohibition & Regulation) Act, 1986"
7266,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"141","Child Labour (Prohibition & Regulation) Act, 1986"
10627,"CHILD LABOUR (PROHIBITION & REGULATION) ACT,1986","141","Child Labour (Prohibition & Regulation) Act, 1986"
7242,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"141(1)","Child Labour (Prohibition & Regulation) Act, 1986"
10228,"CHILD LABOUR (PROHIBITION & REGULATION) ACT,1986","143(3)(d)","Child Labour (Prohibition & Regulation) Act, 1986"
4210,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"149(1)","Child Labour (Prohibition & Regulation) Act, 1986"
6435,Child Labor Act 1986,"149(1)","Child Labour (Prohibition & Regulation) Act, 1986"
6447,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"149(3)","Child Labour (Prohibition & Regulation) Act, 1986"
10295,"CHILD LABOUR (PROHIBITION & REGULATION) ACT,1986","14A","Child Labour (Prohibition & Regulation) Act, 1986"
7261,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"14A","Child Labour (Prohibition & Regulation) Act, 1986"
1247,POCSO Act 2012,"8","Protection of Children from Sexual Offences Act, 2012"
1248,POCSO Act 2012,"17","Protection of Children from Sexual Offences Act, 2012"
1249,POCSO Act 2012,"4AND6","Protection of Children from Sexual Offences Act, 2012"
1251,POCSO Act 2012,"6","Protection of Children from Sexual Offences Act, 2012"
1258,Child Marriage Act,"03","The Prohibition of Child Marriage Act, 2006"
1261,Protection of Child From Sexual Offences Act 2012,"6","Protection of Children from Sexual Offences Act, 2012"
11878,Child Labor Act 1986,"14A(1)","Child Labour (Prohibition & Regulation) Act, 1986"
6101,Child Labour (Prohibition and Regulation) Act,"14[1]","Child Labour (Prohibition & Regulation) Act, 1986"
2292,Child Labor Act 1986,"14[1]","Child Labour (Prohibition & Regulation) Act, 1986"
4228,Child Labour (Prohibition and Regulation) Act,"14[3]","Child Labour (Prohibition & Regulation) Act, 1986"
1274,Protection of Child From Sexual Offences Act 2012,"4(2)","Protection of Children from Sexual Offences Act, 2012"
1278,Protection of Child From Sexual Offences Act 2012,"4","Protection of Children from Sexual Offences Act, 2012"
1285,Child Marriage Act,---,"The Prohibition of Child Marriage Act, 2006"
1294,Prohibition of child marriage act,"37B","The Prohibition of Child Marriage Act, 2006"
1297,Prohibition of child marriage act,"3","The Prohibition of Child Marriage Act, 2006"
1298,Prohibition of child marriage act,"4","The Prohibition of Child Marriage Act, 2006"
1307,Prohibition of child marriage act,"10","The Prohibition of Child Marriage Act, 2006"
1310,Prohibition of child marriage act,"11","The Prohibition of Child Marriage Act, 2006"
1317,Prohibition of child marriage act,"9","The Prohibition of Child Marriage Act, 2006"
8465,Child Labor Act 1986,"14[3]","Child Labour (Prohibition & Regulation) Act, 1986"
1330,POCSO act,"4","Protection of Children from Sexual Offences Act, 2012"
1331,POCSO act,"8","Protection of Children from Sexual Offences Act, 2012"
1332,POCSO act,"12","Protection of Children from Sexual Offences Act, 2012"
1333,POCSO act,"17","Protection of Children from Sexual Offences Act, 2012"
3075,Child Labor Act 1986,"14i","Child Labour (Prohibition & Regulation) Act, 1986"
1334,POCSO act,"18","Protection of Children from Sexual Offences Act, 2012"
1337,Child Marriage Act,"7","The Prohibition of Child Marriage Act, 2006"
3432,Child Labor Act 1986,"14iii","Child Labour (Prohibition & Regulation) Act, 1986"
1339,Child Marriage Act,"3(1)","The Prohibition of Child Marriage Act, 2006"
1348,Child Marriage Restraint Act,"9(2006)","Child Marriage Restraint Act, 1929"
1353,Child Marriage Restraint Act,"5","Child Marriage Restraint Act, 1929"
3465,Child Labor Act 1986,"14{I}","Child Labour (Prohibition & Regulation) Act, 1986"
383,Child Marriage Act,"125(3)","The Prohibition of Child Marriage Act, 2006"
384,Child Marriage Act,R5O11,"The Prohibition of Child Marriage Act, 2006"
10562,"CHILD LABOUR (PROHIBITION & REGULATION) ACT,1986","3(1) s 14(1)","Child Labour (Prohibition & Regulation) Act, 1986"
5871,Child Labor Act 1986,"3(I) 14 (I)","Child Labour (Prohibition & Regulation) Act, 1986"
385,Child Marriage Act,"3","The Prohibition of Child Marriage Act, 2006"
386,Child Marriage Act,Nil,"The Prohibition of Child Marriage Act, 2006"
389,Child Marriage Act,"3&4","The Prohibition of Child Marriage Act, 2006"
3819,Child Labor Act 1986,U S 14 (1),"Child Labour (Prohibition & Regulation) Act, 1986"
8473,Indian Penal Code,(3)(4)(5)/34,"Indian Penal Code (IPC), 1860"
8423,Indian Penal Code,(5)/34,"Indian Penal Code (IPC), 1860"
2388,Indian Penal Code,/34,"Indian Penal Code (IPC), 1860"
8272,"INDIAN PENAL CODE, 1860","147","Indian Penal Code (IPC), 1860"
6610,"INDIAN PENAL CODE, 1860","147","Indian Penal Code (IPC), 1860"
2685,IPC - INDIAN PENAL CODE,"147","Indian Penal Code (IPC), 1860"
3172,I.P.C(Police),"147","Indian Penal Code (IPC), 1860"
4158,INDIAN PENAL CODE,"147","Indian Penal Code (IPC), 1860"
5993,INDIAN PENAL CODE,"147","Indian Penal Code (IPC), 1860"
7193,Indian Penal Code,"147-148-149-307-302-120B","Indian Penal Code (IPC), 1860"
3628,Indian Penal Code,"147.148.149.307.342.427.435","Indian Penal Code (IPC), 1860"
3575,Indian Penal Code,"147.148.149.353.307.33.413.414.120(B)121.121(A).122.124.124.(A)","Indian Penal Code (IPC), 1860"
3977,INDIAN PENAL CODE,"147148149302307364506120B34","Indian Penal Code (IPC), 1860"
3577,Indian Penal Code,"148.149.459.450.441.341.323.326.307.333.353.427.395.397.121.121A","Indian Penal Code (IPC), 1860"
8259,"INDIAN PENAL CODE, 1860","17","Indian Penal Code (IPC), 1860"
3349,Indian Penal Code,"17","Indian Penal Code (IPC), 1860"
7361,INDIAN PENAL CODE,"17","Indian Penal Code (IPC), 1860"
3350,Indian Penal Code,"18","Indian Penal Code (IPC), 1860"
991,Indian Penal Code,"195-A/370","Indian Penal Code (IPC), 1860"
1016,Indian Penal Code,"195-A/370","Indian Penal Code (IPC), 1860"
8381,"INDIAN PENAL CODE, 1860","323","Indian Penal Code (IPC), 1860"
7951,"INDIAN PENAL CODE, 1860","323","Indian Penal Code (IPC), 1860"
2686,IPC - INDIAN PENAL CODE,"323","Indian Penal Code (IPC), 1860"
13169,INDIAN PENAL CODE,"323","Indian Penal Code (IPC), 1860"
5969,Indian Penal Code,"323","Indian Penal Code (IPC), 1860"
10734,"INDIAN PENAL CODE, 1860","323","Indian Penal Code (IPC), 1860"
12096,"INDIAN PENAL CODE, 1860","323","Indian Penal Code (IPC), 1860"
1980,INDIAN PENAL CODE,"323","Indian Penal Code (IPC), 1860"
3816,IPC,"323","Indian Penal Code (IPC), 1860"
12865,Indian Penal Code,"323","Indian Penal Code (IPC), 1860"
13058,INDIAN PENAL CODE,"323","Indian Penal Code (IPC), 1860"
9646,"INDIAN PENAL CODE, 1860","323","Indian Penal Code (IPC), 1860"
11247,"INDIAN PENAL CODE, 1860","323","Indian Penal Code (IPC), 1860"
1354,Child Marriage Restraint Act,"6","Child Marriage Restraint Act, 1929"
1355,Child Marriage Restraint Act,"10","Child Marriage Restraint Act, 1929"
1356,Child Marriage Restraint Act,"11","Child Marriage Restraint Act, 1929"
1358,Child Marriage Act,"24","The Prohibition of Child Marriage Act, 2006"
1359,Child Marriage Act,"11(i)","The Prohibition of Child Marriage Act, 2006"
1361,Child Marriage Act,"11(1)","The Prohibition of Child Marriage Act, 2006"
1365,Child Marriage Act,"370","The Prohibition of Child Marriage Act, 2006"
1369,Prevention of Children from Sexual offence Act 2012,"8","Protection of Children from Sexual Offences Act, 2012"
1370,Child Marriage Act,"365","The Prohibition of Child Marriage Act, 2006"
1371,Child Marriage Act,"367","The Prohibition of Child Marriage Act, 2006"
1372,Child Marriage Act,"34","The Prohibition of Child Marriage Act, 2006"
1373,Child Marriage Act,"120(B)","The Prohibition of Child Marriage Act, 2006"
1375,Bihar Cattle Act,"6",Bihar Cattle Act
1246,"Maharashtra Prevention and Eradication of Human Sacrifice and or Inhuman, Evil and Aghori Practices and Black Magic Act, 2013","3","Maharashtra Prevention and Eradication of Human Sacrifice and or Inhuman, Evil and Aghori Practices and Black Magic Act, 2013"
1253,PROHIBITION OF CHILD MARRIAGE ACT,"11","The Prohibition of Child Marriage Act, 2006"
1292,PROHIBITION OF CHILD MARRIAGE ACT,"10","The Prohibition of Child Marriage Act, 2006"
1293,PROHIBITION OF CHILD MARRIAGE ACT,"11","The Prohibition of Child Marriage Act, 2006"
11714,"INDIAN PENAL CODE, 1860","323","Indian Penal Code (IPC), 1860"
2856,INDIAN PENAL CODE,"323","Indian Penal Code (IPC), 1860"
9911,INDIAN PENAL CODE,"323","Indian Penal Code (IPC), 1860"
1077,INDIAN PENAL CODE,"323","Indian Penal Code (IPC), 1860"
5498,INDIAN PENAL CODE,"323","Indian Penal Code (IPC), 1860"
6380,"INDIAN PENAL CODE, 1860","323","Indian Penal Code (IPC), 1860"
5469,INDIAN PENAL CODE,"323","Indian Penal Code (IPC), 1860"
4031,I.P.C(Police),"323","Indian Penal Code (IPC), 1860"
4161,INDIAN PENAL CODE,"323","Indian Penal Code (IPC), 1860"
1885,INDIAN PENAL CODE,"323","Indian Penal Code (IPC), 1860"
12511,Indian Penal Code,"323","Indian Penal Code (IPC), 1860"
2027,INDIAN PENAL CODE,"323","Indian Penal Code (IPC), 1860"
5489,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
2948,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
5499,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
1305,PROHIBITION OF CHILD MARRIAGE ACT,"13","The Prohibition of Child Marriage Act, 2006"
1308,PROHIBITION OF CHILD MARRIAGE ACT,"10","The Prohibition of Child Marriage Act, 2006"
1309,PROHIBITION OF CHILD MARRIAGE ACT,"11","The Prohibition of Child Marriage Act, 2006"
1323,DISASTER MANAGEMENT ACT,"51b","The Disaster Management Act, 2005"
1360,PROHIBITION OF CHILD MARRIAGE ACT,"7","The Prohibition of Child Marriage Act, 2006"
1364,PROHIBITION OF CHILD MARRIAGE ACT,"65(e)","The Prohibition of Child Marriage Act, 2006"
400,Protection of Children from Sexual Offencess Act,"4","Protection of Children from Sexual Offences Act, 2012"
401,Protection of Children from Sexual Offencess Act,"6","Protection of Children from Sexual Offences Act, 2012"
454,Maharashtra Government Premises (Eviction) Act,"5(J)","Maharashtra Government Premises (Eviction) Act, 1956"
455,Maharashtra Government Premises (Eviction) Act,(L),"Maharashtra Government Premises (Eviction) Act, 1956"
457,PROHIBITION OF CHILD MARRIAGE ACT,"5","The Prohibition of Child Marriage Act, 2006"
2961,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
14,Indian Penal Code,"34","Indian Penal Code (IPC), 1860"
7201,"INDIAN PENAL CODE, 1860","34","Indian Penal Code (IPC), 1860"
497,Cr.P.C.,"399",
5839,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
10095,Indian Penal Code,"34","Indian Penal Code (IPC), 1860"
10797,Indian Penal Code,"34","Indian Penal Code (IPC), 1860"
2408,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
13023,Indian Penal Code,"34","Indian Penal Code (IPC), 1860"
10125,Indian Penal Code,"34","Indian Penal Code (IPC), 1860"
2998,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
2797,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
2919,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
139,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
2378,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
2463,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
2859,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
2367,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
7689,Indian Penal Code,"34","Indian Penal Code (IPC), 1860"
2554,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
4947,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
2031,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
2564,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
5218,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
2467,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
5720,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
2729,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
2716,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
1886,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
7310,"INDIAN PENAL CODE, 1860","34","Indian Penal Code (IPC), 1860"
1914,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
5133,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
1078,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
1951,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
551,Hindu Adoptions and Maintenance Act,"12(2)",
566,Hindu Adoptions and Maintenance Act,"11(1)",
537,PROHIBITION OF CHILD MARRIAGE ACT,"10","The Prohibition of Child Marriage Act, 2006"
543,PROHIBITION OF CHILD MARRIAGE ACT,"12(kh)","The Prohibition of Child Marriage Act, 2006"
547,Maharashtra Government Premises (Eviction) Act,(2),"Maharashtra Government Premises (Eviction) Act, 1956"
548,Maharashtra Government Premises (Eviction) Act,"6","Maharashtra Government Premises (Eviction) Act, 1956"
1376,Prevention of Children from Sexual offence Act 2012,"4","Protection of Children from Sexual Offences Act, 2012"
1378,Prevention of Children from Sexual offence Act 2012,"6","Protection of Children from Sexual Offences Act, 2012"
1388,POCSO ACT,"8","Protection of Children from Sexual Offences Act, 2012"
1391,Child Marriage Act,"323","The Prohibition of Child Marriage Act, 2006"
1392,Child Marriage Act,"354","The Prohibition of Child Marriage Act, 2006"
1552,Prevention of Food Adultration Act,"51",
1393,Child Marriage Act,"379","The Prohibition of Child Marriage Act, 2006"
1394,Child Marriage Act,"10","The Prohibition of Child Marriage Act, 2006"
1395,Child Marriage Act,"11","The Prohibition of Child Marriage Act, 2006"
1396,Child Marriage Act,"910","The Prohibition of Child Marriage Act, 2006"
1404,Examination Act,---,Examination Act
1409,Child Marriage Act,"19","The Prohibition of Child Marriage Act, 2006"
1417,POCSO Act 2012,"04","Protection of Children from Sexual Offences Act, 2012"
1422,Child Marriage Act,"11(I)","The Prohibition of Child Marriage Act, 2006"
1423,Posko Act,"4","Protection of Children from Sexual Offences Act, 2012"
1424,Child Marriage Restraint Act,"9","Child Marriage Restraint Act, 1929"
1459,pocso,"6","Protection of Children from Sexual Offences Act, 2012"
1460,Child Marriage Act,"09-10-11","The Prohibition of Child Marriage Act, 2006"
1472,Child Marriage Act,"9OF10","The Prohibition of Child Marriage Act, 2006"
1474,Child Marriage Act,"14(1)","The Prohibition of Child Marriage Act, 2006"
1477,POCSO- Protection of Children from Sexual Offences,"4","Protection of Children from Sexual Offences Act, 2012"
1478,POCSO- Protection of Children from Sexual Offences,"6","Protection of Children from Sexual Offences Act, 2012"
1483,Child Marriage Act,"13","The Prohibition of Child Marriage Act, 2006"
1487,Child Marriage Act,"9/10","The Prohibition of Child Marriage Act, 2006"
1491,Child Marriage Act,"290","The Prohibition of Child Marriage Act, 2006"
1532,Family Court Act,"4","Family Courts Act, 1984"
1556,Bombay Sales Act 1959,"6365",Bombay Sales Act 1959
1557,Dowry Prohibition Act (Bihar Amendment),"3","Dowry Prohibition Act, 1961 (bihar amendment)"
1558,Dowry Prohibition Act (Bihar Amendment),"4","Dowry Prohibition Act, 1961 (bihar amendment)"
1561,Bombay Sales Act 1959,"51A63-65",Bombay Sales Act 1959
2107,PROHIBITION OF CHILD MARRIAGE ACT,"65-E","The Prohibition of Child Marriage Act, 2006"
2152,PROHIBITION OF CHILD MARRIAGE ACT,"77","The Prohibition of Child Marriage Act, 2006"
2157,DISASTER MANAGEMENT ACT,"51B","The Disaster Management Act, 2005"
1412,Bombay Sales Act 1959,"51A6365",Bombay Sales Act 1959
1430,Bombay Sales Act 1959,"51A63",Bombay Sales Act 1959
2278,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
1897,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
11934,"INDIAN PENAL CODE, 1860","34","Indian Penal Code (IPC), 1860"
12925,I.P.C,"34","Indian Penal Code (IPC), 1860"
1966,INDIAN PENAL CODE,"34","Indian Penal Code (IPC), 1860"
7670,"INDIAN PENAL CODE, 1860","342","Indian Penal Code (IPC), 1860"
4032,I.P.C(Police),"342","Indian Penal Code (IPC), 1860"
2,Indian Penal Code,"342","Indian Penal Code (IPC), 1860"
8540,"INDIAN PENAL CODE, 1860","342","Indian Penal Code (IPC), 1860"
5296,Indian Penal Code,"342","Indian Penal Code (IPC), 1860"
6583,Indian Penal Code,"342","Indian Penal Code (IPC), 1860"
10792,Indian Penal Code,"342","Indian Penal Code (IPC), 1860"
8379,"INDIAN PENAL CODE, 1860","342","Indian Penal Code (IPC), 1860"
11955,"INDIAN PENAL CODE, 1860","342","Indian Penal Code (IPC), 1860"
11977,"INDIAN PENAL CODE, 1860","342","Indian Penal Code (IPC), 1860"
8907,"INDIAN PENAL CODE, 1860","342","Indian Penal Code (IPC), 1860"
12510,Indian Penal Code,"342","Indian Penal Code (IPC), 1860"
10259,Indian Penal Code,"342","Indian Penal Code (IPC), 1860"
4847,INDIAN PENAL CODE,"34ChildLabourAct3","Indian Penal Code (IPC), 1860"
4839,INDIAN PENAL CODE,"34and3","Indian Penal Code (IPC), 1860"
5007,INDIAN PENAL CODE,"34and7","Indian Penal Code (IPC), 1860"
5109,INDIAN PENAL CODE,"34andChildLabourActu/s.3","Indian Penal Code (IPC), 1860"
5010,INDIAN PENAL CODE,"34r/w3","Indian Penal Code (IPC), 1860"
3648,IPC,"354 k 11 504","Indian Penal Code (IPC), 1860"
6670,"INDIAN PENAL CODE, 1860","363","Indian Penal Code (IPC), 1860"
7321,"INDIAN PENAL CODE, 1860","363","Indian Penal Code (IPC), 1860"
6753,"INDIAN PENAL CODE, 1860","363","Indian Penal Code (IPC), 1860"
8546,"INDIAN PENAL CODE, 1860","363","Indian Penal Code (IPC), 1860"
3683,I.P.C.,"363","Indian Penal Code (IPC), 1860"
8552,"INDIAN PENAL CODE, 1860","363","Indian Penal Code (IPC), 1860"
